?qid	?target_col	?target_col_guid
Q3157187	III	Q3157187-3325e67b-47b6-30d8-f0cb-762df1ebad37
Q316064	Jr.	Q316064-A4FE59BA-21B1-4A4A-B504-E0ECAFCB537E
Q327888	Sr.	Q327888-1fc1846e-4402-8505-16c1-f178f167169c
Q328520	Jr.	Q328520-C1D51E80-3C4E-44DA-B47F-A7CECEB1B9DC
Q329719	Jr.	Q329719-055a8840-4877-622e-7035-de83a0e4c643
Q3371760	Jr.	Q3371760-093CF458-5F7F-43FD-882F-5BD9DA2C6DEC
Q348122	Sr.	Q348122-dbd95ad8-4517-642b-92c1-179d7b8344aa
Q348740	Jr.	Q348740-A6AF28CD-7275-492B-95B3-FEFB53781F0B
Q355288	III	Q355288-080e76dd-4a38-13db-2bb1-f18d7129c1be
Q355288	Jr.	Q355288-DDB47081-56DE-45C2-93C8-4DC5CCDF0F3E
Q3568965	III	Q3568965-3849278A-28E6-403D-A263-97F9199F8D89
Q362669	Jr.	Q362669-aaa727a8-4b9e-5e49-f95c-2af594f749a8
Q365572	Jr.	Q365572-e289a23b-42f6-2cab-49af-5972adb34dcc
Q368811	Jr.	Q368811-FEDD6DD5-3450-43C9-882B-5985463D967E
Q368920	Jr.	Q368920-73FF9D17-C854-41BA-904C-0347F788B1E3
Q370092	Jr.	Q370092-340fb72d-4c91-d2c3-fdd5-2d6009a468f5
Q374693	Jr.	Q374693-353e3ffa-4433-e047-49f2-48ee2f409dbb
Q378098	http://www.wikidata.org/entity/L252247-F3	Q378098-D1AB2DA4-19C8-4084-A90F-F1B130A8DAE2
Q37994988	III	Q37994988-FF805499-C3D4-43E0-AF5A-E207A1091540
Q3806642	Jr.	Q3806642-F66EFD83-06C3-4E13-AE7D-D894E2276BFB
Q387744	Jr.	Q387744-2E0FB2F6-8E26-4C19-9853-15927D9078B8
Q40096	II	Q40096-d478b040-4c80-8fc0-dd0a-ed18c7421f24
Q42155595	III	Q42155595-7CDE8299-F259-491B-A44E-E634E9036793
Q430701	Jr.	Q430701-BF3DB03C-0F54-4961-A558-05AD6B044311
Q4309932	Jr.	Q4309932-F03A216D-15EA-4A08-8988-4B7BE4215C34
Q435195	Jr.	Q435195-24BAB082-31FF-44A8-835C-67290B5840BD
Q436535	III	Q436535-EB1DCFC7-F7F0-4863-9F6F-173407E02C49
Q444678	Jr.	Q444678-0845ee95-4b10-bcb3-0b8c-344444f65564
Q444926	III	Q444926-36944581-9D49-477B-AF20-D171A9AD2820
Q4678865	III	Q4678865-33c4dc93-428b-c8ad-3654-838b2e3b422d
Q4678868	IV	Q4678868-15f7966c-4bb9-155b-7036-8a27fe13125c
Q4706661	Sr.	Q4706661-54C826E1-1FDB-46B8-9347-6EF068D1B257
Q4722596	IV	Q4722596-39d6a7cc-47e1-0608-a0a8-7c40c5af4e09
Q4723052	Jr.	Q4723052-9F3217E0-5B25-4E97-B523-5A63E92D13C6
Q4723100	Jr.	Q4723100-7EE7C390-F286-432B-A772-731D8FE3BB5E
Q4747891	Jr.	Q4747891-66A59B2B-54F0-47EE-B2B2-9643E7687F93
Q4772803	Jr.	Q4772803-AF92B4EB-2B4B-4A92-AB75-02471E8E9D66
Q478094	III	Q478094-AE0E57B2-B354-4C03-9DBB-111CC67FC9C0
Q4889906	Jr.	Q4889906-6F4B4278-E9A0-4051-9B60-3E3CE1EDFD1B
Q4912436	Jr.	Q4912436-22CABE92-E675-4A89-A7A0-DEBE8371CC73
Q4938484	Jr.	Q4938484-0903DEB3-2607-4F95-9A74-E2B080A04D66
Q5000931	Jr.	Q5000931-5E12A18C-76D6-446B-8819-D97501E21A2D
Q5001041	III	Q5001041-8681275E-E271-4C5B-AB3B-5C2833D12D35
Q5040098	Jr.	Q5040098-329C1C5D-8B18-43CA-B7F8-4DAEDD89DEDE
Q505473	Jr.	Q505473-2E2B71AB-8CCB-4388-9348-D944AF3BF7D0
Q5075951	Jr.	Q5075951-C9ABDA1C-E0F3-4711-90D5-C00F91C5AFF7
Q5084722	Jr.	Q5084722-49ac26c4-4987-1f4f-c140-98cd37c040fe
Q5126650	III	Q5126650-ED81D3E7-45E1-44E7-B776-BAB02553DB7D
Q5128943	Jr.	Q5128943-76C618AC-7D3F-430C-8472-E99EFBED8D18
Q5129931	III	Q5129931-299F9A69-8937-4065-8B93-50686F25A048
Q517219	Jr.	Q517219-18B884D0-C833-4D83-9554-E6E5E2285D3D
Q5184462	Jr.	Q5184462-B620F5E2-60C3-4A1F-84DF-15FF6F625CE2
Q519898	Jr.	Q519898-F927ED68-9640-4BF4-8674-8A12A3CBD677
Q519908	III	Q519908-3EA7B555-883C-4A8C-92EA-A98C3BEC6DA0
Q5217998	Jr.	Q5217998-83E48514-0815-4070-9E26-707FA9666D71
Q5218878	Jr.	Q5218878-E06CEFFC-19F6-4D4E-B4C9-756A89799F41
Q5268184	Jr.	Q5268184-A0BE0B95-6B84-41B4-A9A6-111929AB74FF
Q528359	Jr.	Q528359-8F75788B-F0FA-466F-836C-BF1BDE44D043
Q5284	http://www.wikidata.org/entity/L19333-F1	Q5284-c22b4aec-4a9a-fb4b-87a7-e9a2efad4130
Q529090	Jr.	Q529090-9929b6bc-4157-8d83-c792-38d7287f0fe9
Q5293995	Jr.	Q5293995-560BEA43-B371-4B57-8EC6-14F4839F7B62
Q5294865	Jr.	Q5294865-600464EE-6398-4629-AC73-0E26E7C4F6E4
Q5325865	Sr.	Q5325865-F97FA0C0-7187-4462-9AC1-52627C8EF4B2
Q5342126	Jr.	Q5342126-61661407-6522-4EC7-A63B-C5B9DD60D977
Q5342156	Jr.	Q5342156-5B2FC807-8F0F-4F8B-9AED-9C078AB8C4A9
Q5365075	Jr.	Q5365075-79E79F56-2737-4981-8EEA-B6BCFBEC79A9
Q5373525	Jr.	Q5373525-8889b9c2-49ec-27cc-a41a-13c43c4f147b
Q540544	Jr.	Q540544-b079f2b5-4f67-d078-0a95-4671ea70efd5
Q5486759	http://www.wikidata.org/entity/L252247-F3	Q5486759-97eab1cf-451f-39e8-c243-665f68c766b0
Q5487663	III	Q5487663-B3F114FB-1267-49BC-96ED-75407D9F5AAE
Q5498329	Jr.	Q5498329-B496C814-A8A1-4956-A68A-B8059962A741
Q5500990	III	Q5500990-10A118A7-31A7-4B53-BBF6-B56601B9E44C
Q55092455	Jr.	Q55092455-1C555261-EB7C-4173-BB38-3B2762DDF235
Q5538222	III	Q5538222-3751D79B-CA0F-4065-A754-D70D43214338
Q5539602	Jr.	Q5539602-FD1AE750-47F3-4001-B4A3-9053983D7C06
Q5561196	Jr.	Q5561196-98AB1591-3AF6-47C5-B335-9415E9271411
Q5596434	Jr.	Q5596434-AF57B350-D70F-4AE8-BEAF-01B0833120CA
Q561458	Jr.	Q561458-756E9234-2EA1-4A00-BB5C-5CCCF543490A
Q5644938	IV	Q5644938-70ed40ce-4fab-a100-5cef-4c15b98ac3f5
Q5667054	Jr.	Q5667054-4F5E802E-9A87-4680-918F-99AF27477DFC
Q5720597	Jr.	Q5720597-D93034B9-202A-447B-B711-BDAD0F021D73
Q5875974	III	Q5875974-9239824D-8E7B-47F9-916F-60C2C295DFF6
Q5921758	III	Q5921758-6B1B269F-DADF-4D81-8E2D-A2E22DE63222
Q5931330	Sr.	Q5931330-9652758D-1031-4D03-98D1-B7F02B4BBC75
Q5934537	III	Q5934537-C0DC0618-D9D8-40E0-ABF4-32918C215B27
Q5968865	III	Q5968865-93817A89-81A5-474E-A226-664CF185CD62
Q600393	Jr.	Q600393-0F770325-46B0-4E91-8B85-2524D3889F11
Q609189	Jr.	Q609189-333CE41B-BD49-4D0D-8A88-A530BF094D87
Q6112244	II	Q6112244-192ecfcb-4178-07f9-ee96-2caf0941bf9e
Q6128330	Jr.	Q6128330-6AACE514-D402-4540-AC7F-FEF5533DC8DC
Q6129135	III	Q6129135-80a0f20b-418a-38e4-02ec-f424575bdd2e
Q6133644	Jr.	Q6133644-EF57E760-FA04-446D-B35C-0BCD004503E5
Q6137047	III	Q6137047-AE563171-3B3C-440B-A665-FBF673EC5144
Q6141971	Jr.	Q6141971-B298B170-7BBD-4428-AB73-89A974F57F1D
Q6183563	Jr.	Q6183563-8EA5A3A5-49B6-4A70-B543-6B0D43BBD456
Q6215217	Jr.	Q6215217-0B91B1EF-ED58-4B41-973F-D102B9A43973
Q6217701	Jr.	Q6217701-D29DE851-62D9-47B7-9BB3-C3FC042329FB
Q6217790	Jr.	Q6217790-34CF6D1B-7D24-4158-9F69-6272C5120F7E
Q6218416	Junior	Q6218416-be91acb7-4964-52e8-c09b-3ba793046df1
Q6219857	III	Q6219857-C664AB1E-0A12-4A2A-A8EF-7184F907E20C
Q6228961	Jr.	Q6228961-2FB9B6B9-DCFC-470A-AD9A-EC20A90D1B53
Q6230654	Jr.	Q6230654-82DF9CF1-A38C-4705-AAC8-6B7FDDB4A81F
Q6240065	II	Q6240065-0d875ab5-4721-2eab-3bb8-795bff855128
Q6243110	Jr.	Q6243110-4D6AD5BC-1C81-4FA6-AE45-4A10E2C06060
Q6245751	Jr.	Q6245751-5a7ccff5-436c-8ac4-4b12-5880ba40e562
Q6252294	Jr.	Q6252294-08418f73-4fb8-f164-543b-8789601cfc62
Q6260067	Jr.	Q6260067-2b84c554-4406-4ce7-7e8e-722068f74204
Q6262449	Jr.	Q6262449-574074fe-4c04-92f2-7b37-011fd92dd840
Q6279	Jr.	Q6279-99e6bd2f-41e2-4924-423d-f78d3f81c102
Q6282969	Jr.	Q6282969-59EA8E93-5ADD-4552-A685-588C1EEABF2A
Q6290438	III	Q6290438-CF2FC470-96DD-4976-9161-3D5AEAAE10DC
Q6318270	Jr.	Q6318270-CEBD6A7D-F53A-42B7-A477-3D24579DB21D
Q6388290	Jr.	Q6388290-02190e46-4c23-8d46-6a90-159104cc5af0
Q6389985	Jr.	Q6389985-B25152E1-1D1E-49CE-9521-5711F4247CB5
Q6528868	Jr.	Q6528868-B1C5E0D3-D5AF-4C8F-BB40-C1E9A958ADE4
Q6536363	Jr.	Q6536363-F063CD18-09AB-41B7-8662-2C6169BA41C1
Q6712556	III	Q6712556-fbdd4197-4ce9-c417-aaf7-af0e068f080b
Q6764682	Jr.	Q6764682-2F93FF6A-B4B2-4523-B990-F8B70631E3C7
Q6767464	Jr.	Q6767464-74A47320-9F38-4DB6-B4AB-3A73C75D280D
Q6791163	Sr.	Q6791163-26567e65-4517-2f7c-e1c7-ce078518704c
Q705472	III	Q705472-467efc81-4887-bf45-8c22-afda116489f0
Q709641	III	Q709641-d7f58082-4f4d-3a90-b96b-dfe9fbdc8f81
Q714250	Jr.	Q714250-ecbc6160-478d-a61e-a55d-12d635435c96
Q7148987	Jr.	Q7148987-839F1A44-E6B1-46B2-AD44-DB96C15A1C02
Q721386	Jr.	Q721386-D64DE7DC-363B-45FE-B5D9-9AF47EC21744
Q7273586	http://www.wikidata.org/entity/L252247-F3	Q7273586-52bb096d-44b1-d4f3-3f57-230b07a5d452
Q7317469	III	Q7317469-BB05AFB9-7D64-4C73-BD73-9824F1F038FC
Q7325928	http://www.wikidata.org/entity/L252247-F3	Q7325928-5920843a-4159-e780-b5e1-b8c2f528570d
Q7341202	Jr.	Q7341202-26E354D1-A134-4870-A2FE-E3AB5444A555
Q7346519	Jr.	Q7346519-9611E40F-E38D-4CA5-86D9-F98D36E5E4B4
Q7347465	Jr.	Q7347465-416969E7-1632-4363-90C7-2B8377330D1E
Q7359066	Jr.	Q7359066-253B8819-A22F-4C47-ADC4-1134F703653E
Q7369574	Jr.	Q7369574-FD10762B-3F82-49C1-8F28-2B234543BCA3
Q7372583	Jr.	Q7372583-DFEF6D60-9AF2-4E08-8C3C-3249C9E286DA
Q738053	Jr.	Q738053-129F37E8-72DB-4C4D-AC74-6DEBDE782AB8
Q7410835	Jr.	Q7410835-99F968D6-49FC-4948-9720-09845D25E419
Q7417229	Jr.	Q7417229-797542E1-294A-49B9-B022-9D446CAB4968
Q7542419	Jr.	Q7542419-88088b72-483f-5aaa-65fd-f874bcbaff83
Q7627150	Jr.	Q7627150-C21F58C0-1BF9-44B7-B48B-5ECDFCDBA078
Q763636	Jr.	Q763636-386582de-41a5-58a8-1f17-0b46a66d742a
Q7786905	III	Q7786905-1AF1EFDB-4669-4EE9-9522-3F4C71E62B58
Q7786914	Jr.	Q7786914-28845417-B548-4479-A7B9-D10FFC9DB049
Q7789150	Jr.	Q7789150-4D528888-5266-43B1-B224-9FFD9A7A309B
Q7790344	Jr.	Q7790344-53A6D483-DFC1-4C20-AA3A-96E73972BA74
Q7791445	Jr.	Q7791445-723B86A6-5AE4-4ABC-8BF1-E76B3A355936
Q7799280	Jr.	Q7799280-F66A97B2-0F22-4449-B758-E831DD020577
Q78288554	IV	Q78288554-fba91c54-48db-df3c-c3a1-0f03c3716aa9
Q7966243	III	Q7966243-05719E6E-6F7A-4DD6-A92F-81E7B52B4B85
Q7996730	Jr.	Q7996730-BCB3B5F0-F65D-41A8-ACE3-4642E42A3F2A
Q8004870	Jr.	Q8004870-2DB8A73E-37F4-4AF3-9943-3D6A31588032
Q8006240	Jr.	Q8006240-b022e3b2-47d2-bbe9-8746-c2730ba5a9ff
Q8007916	Jr.	Q8007916-00068d53-45db-075d-32b8-dcae71e0a974
Q8008766	Jr.	Q8008766-DF130096-B298-4C10-A751-1FD60D3569A3
Q8010558	Jr.	Q8010558-67A0FD96-FB4F-43F3-992E-996AE9D72CEE
Q8010572	Jr.	Q8010572-6642C029-EA1A-44C7-A32E-F36F0CAB6F4C
Q8012585	IV	Q8012585-c30b9684-4070-2277-9a3b-1a1c2676f539
Q8013227	III	Q8013227-EBD0DC9E-597A-4A23-9F63-AE571419F024
Q8027	Jr.	Q8027-67F6E856-41C0-419D-BB8F-1EDF200C8546
Q809039	Jr.	Q809039-F2838AB2-C141-4E69-8381-2FB4237CC384
Q813332	III	Q813332-007f4067-435e-ec31-5f09-f4213a34b905
Q829269	Jr.	Q829269-14B1B62B-3253-490B-BD2C-F89E0476356C
Q861905	Jr.	Q861905-A9FFC012-45D1-4DBC-9559-D8728AE58C0C
Q862681	Jr.	Q862681-8942FBC5-3DB5-4198-A7A3-8EEFE439A612
Q878651	III	Q878651-9761a75a-4868-4a15-2de6-1ce985bc52fc
Q880678	III	Q880678-A3F8BE9A-4C25-4F24-8577-86C8B4AE0EA4
Q880793	Jr.	Q880793-41E09000-F58A-4653-B399-2894FBBA8EB6
Q881318	Jr.	Q881318-51CE0BA3-7F73-4CD3-BF5B-0B2942BC2905
Q887841	Jr.	Q887841-65407C58-6574-480E-B211-7584EC098576
Q889207	III	Q889207-7fd2d298-4f4d-c751-f85a-bff18a2593b0
Q912110	Jr.	Q912110-5EBE2A78-60B9-4677-B067-2FB4AC701EC4
Q9295090	Jr.	Q9295090-4DD31B23-C77C-4E8F-8EB0-3492B800678F
Q9358534	Jr.	Q9358534-B4943264-B430-4CCB-B632-22D3A30BB134
Q962974	Jr.	Q962974-60D75C4B-153D-45CF-AC91-D5230BD74440
Q971308	Jr.	Q971308-d256bb3f-4252-c045-8124-99a604b3bc5e
Q973774	IV	Q973774-ec3206f4-46e7-1545-5362-9bea709d785d
Q981379	Jr.	Q981379-df0ea6a8-4c5e-b199-630d-ba901f22f4a3
Q999881	Jr.	Q999881-D11CFECA-5831-4800-825C-07C8DC866A8C
Q999912	Jr.	Q999912-2101B138-9918-447A-9B51-369E092271D0
