?qid	?target_col	?target_col_guid
Q107863952	B001313	Q107863952-d9c00cd0-48ed-cbb4-9198-8de8c0f4ed2f
Q108010312	C001126	Q108010312-7500d338-4aec-d4bd-0d29-1c8740406e66
Q10853588	H001075	Q10853588-4A06ADE0-6B75-458C-857E-78A47296B615
Q1086964	S001144	Q1086964-b388d81d-4fb1-54a5-8345-e460c8564188
Q108886	S000132	Q108886-9f1424a6-4539-e554-371a-5547bb513c0f
Q1089112	D000451	Q1089112-37d43fcf-4753-812a-6834-ec1ce01f3586
Q1094716	P000193	Q1094716-a2327b82-4ca7-c4d4-c2cc-b1cef01bbe84
Q1094733	B001080	Q1094733-e464c58e-44fb-774a-e94d-7db49a81a7bf
Q109560948	C001127	Q109560948-4fb3938f-4eaf-cca6-c9c0-bac03248d2f6
Q1096809	H000236	Q1096809-f4193750-4568-47d6-f0be-73fb1bc0304a
Q1100451	F000110	Q1100451-541ee08e-4263-0dff-2db5-116406c6623d
Q1100647	J000120	Q1100647-1a2098dc-4d92-59d6-c2fe-cc9248128c45
Q1100710	I000026	Q1100710-2a0b3686-41d2-b2e6-cad8-6a07b0d0f68b
Q110434665	H001095	Q110434665-5CEF8A2E-2094-48B0-A689-FF11C91C5A68
Q110815967	H001096	Q110815967-bfea86bc-451e-ac07-9cfe-f9cc14e745bb
Q11112119	L000584	Q11112119-6e9852ff-481f-ac67-6205-ab944c8f2ea6
Q111159803	F000475	Q111159803-97F1EE37-E1F5-4EAF-840D-DEB05B5E0F28
Q1112656	W000800	Q1112656-fe113724-4383-6699-6d82-57a21d90a6e8
Q1115522	R000485	Q1115522-b7b5f74f-4cb6-92b9-3a2b-34a6916929ba
Q111623114	O000175	Q111623114-64530d74-4f6e-7a08-aee1-09f4bd20d974
Q1118577	S000044	Q1118577-d7552117-4385-7780-5361-5b9595866af6
Q1122828	S000818	Q1122828-58796760-42fe-5f96-6bc5-363b233f4253
Q112534	Z000014	Q112534-494c7626-4bff-6f58-f1a2-a3810d0e3b02
Q112577890	F000473	Q112577890-e2364ac2-4009-acb9-e9be-b0902602f66e
Q1126725	B001126	Q1126725-7925b262-4580-5f73-ce05-0250ae49412f
Q1135767	B001288	Q1135767-f9f043a5-473a-fb3a-eebd-885387585d51
Q1135774	G000562	Q1135774-9077a2fd-45e7-7aaf-ab2e-438449d0a9f3
Q113587724	F000476	Q113587724-C0DB6700-2B4B-4445-BC7F-1B2ED49B649E
Q113588013	S001219	Q113588013-6cb30a23-4352-f861-0a1b-0448d6cb82e1
Q1138504	W000177	Q1138504-5981da0e-4bcc-ae2d-789f-c4bdffcfe879
Q1138576	T000162	Q1138576-21508340-4e12-b160-d37a-01face22a1a0
Q113955	S000622	Q113955-776379c9-46b3-f6b5-9d44-6f173126a0e4
Q1145362	W000268	Q1145362-4e6cddd0-42de-f9c1-c73f-11503a33a6fc
Q115137377	M001216	Q115137377-F97E5591-8357-454C-AD24-9D72BACC0A84
Q115137719	Y000067	Q115137719-5F121F7D-A4A1-456D-BA34-BACBB8F918E7
Q115170395	S001222	Q115170395-4C503B2F-DCCF-43A1-88DC-A5EF869BC6D8
Q115181700	D000530	Q115181700-2EDF623F-AA77-4BEE-BEA5-5D8CD16AE231
Q115220916	C001133	Q115220916-D31A9E54-C32D-49B2-B522-F565F7CF87B5
Q115474083	M001218	Q115474083-F5A5D0A0-0F59-4D58-A9FB-4A50A346D1C6
Q115496109	D000594	Q115496109-bda1783b-4c49-8841-5e07-1b80ff7d81ec
Q115806750	C001129	Q115806750-429D635C-74C6-4664-9C47-0F4B37BC6A27
Q1158992	B001271	Q1158992-96353af7-4097-1e7f-d72c-854b036c2514
Q1159112	M001171	Q1159112-0f4c8cec-4199-163b-b666-49f1ddbcc31f
Q1159125	M000720	Q1159125-73507207-408b-01b9-55e5-86df0573ee85
Q1159861	M000688	Q1159861-52d5e358-4d69-4a49-1c68-b92053907ace
Q1161029	H000096	Q1161029-1c889616-42b0-b7e4-e4a8-cb7d7c861d6f
Q11613	T000387	Q11613-46210516-A4F7-4E42-9220-BC601867D6D4
Q1162522	S000109	Q1162522-17fda854-452b-1c5d-b4b6-720174252543
Q1163099	W000806	Q1163099-53e9e733-460f-a72d-3e05-32247488503b
Q1164657	D000096	Q1164657-1248a359-4c77-4842-9e3e-f52e9dcc51ec
Q1164977	F000041	Q1164977-edfcb732-4c60-dc19-49b2-a2ae9b6daac0
Q1166592	I000056	Q1166592-6ce16571-49a8-0bc4-d0ba-8f28ac9cfa6a
Q11669	S000051	Q11669-29b881f7-46d9-e4c9-6285-f2176afc22e2
Q11672	C000079	Q11672-c8058d8e-4de0-91ab-9690-39f381d65de5
Q1167934	C001091	Q1167934-b9141898-4543-5a1e-0410-37abae98a4a0
Q1170156	G000134	Q1170156-309b36a1-4b1a-7171-1077-7de05a580d8e
Q11702	B000589	Q11702-1e386c5c-4bfd-9c9f-fb19-e5d4fe2c7e22
Q1173285	M000398	Q1173285-16d53a47-47ac-0ed4-78e0-3454955990a3
Q1174126	C001089	Q1174126-11377c70-41cd-b0c4-9428-c9d106906966
Q1174268	D000566	Q1174268-47c1a9e7-4c44-4142-2b37-5e274af3bd77
Q1174271	B000619	Q1174271-77152176-48fe-6b16-33ef-930c49871656
Q1174484	F000426	Q1174484-66994619-4307-ebc9-00ee-dda5d0fe41d2
Q1175392	M000481	Q1175392-2eba8db8-45e8-26f0-01c0-4f12193dd41a
Q1175610	M001180	Q1175610-744a638d-4749-aafb-39ec-9a7298eb2177
Q1175694	M000795	Q1175694-9668d9eb-430d-a991-9275-e4f010fc6823
Q1176239	N000003	Q1176239-15ef622e-4544-6f5f-9cbb-68fb37ce1b85
Q1176340	R000590	Q1176340-e22c39f0-4c35-562e-d182-a991bbf1d634
Q1176464	M000100	Q1176464-4eac7aef-4b47-cbc0-e53f-570c09b40b9b
Q1176561	S001183	Q1176561-2eed2fc6-4695-061c-d2e2-1a6ea8e8c5f3
Q1176676	M000860	Q1176676-aca627f3-4c32-a510-3577-e59b965a3b3f
Q1176745	S000935	Q1176745-6dc4ba38-4fc9-3a6f-b14f-8934a15cd1cb
Q1181077	G000025	Q1181077-c8eb3309-4178-4aa8-503b-76e9a3fc6d10
Q11862397	B000025	Q11862397-a84ec5eb-479f-8e9c-7b0f-4de51cbbb526
Q11880937	B000432	Q11880937-302ac79e-44ed-9517-466e-2e26fdb8a382
Q1188940	R000593	Q1188940-0a60f1e4-44ad-d4c8-3285-4db08f8664f3
Q1189069	D000185	Q1189069-269b573e-4aee-48ed-5775-db903aea784b
Q1189097	E000031	Q1189097-6b4b0730-4feb-34c6-e6a4-ba0d15d51e94
Q1189328	H000547	Q1189328-af98432f-4e88-3fe9-6c15-409b425616ba
Q1189683	S000527	Q1189683-cd9a791b-4a42-275d-8520-fe94003767ac
Q1189686	R000571	Q1189686-46add08a-46ab-c495-5363-1c9fdd436ca9
Q120455	K000288	Q120455-3990ef19-405c-a05b-97a4-3bc68fc59031
Q1209631	C000385	Q1209631-d775b77d-440f-06c3-4bab-47563fc55846
Q1209677	G000132	Q1209677-6b634869-4f0a-b289-6f13-1d48637f82a0
Q1209758	N000094	Q1209758-cf373739-45cf-3a54-c3e4-3fc9591c6e40
Q1209858	Z000008	Q1209858-ce46f7ca-4ed8-57e5-a3c0-f4aee3d006b0
Q121337973	B001320	Q121337973-08f9e267-4a79-872b-899f-2564dab1f9d8
Q122841	S000890	Q122841-3d8fd328-402f-cd3c-1aee-f02fc3c3c85d
Q1230827	H000930	Q1230827-19ab09df-43ee-d3d3-c7f6-69fa1c6faeda
Q1232464	S000407	Q1232464-a942217a-45c9-9c95-88ec-0231073c2fab
Q1234572	M000844	Q1234572-8640613f-4370-4e43-2fd1-d7c24fae5142
Q1235731	M001182	Q1235731-fd6dbcf2-4a1b-e753-4426-ebf8474f7edd
Q1236198	K000312	Q1236198-b982473a-4a9f-18de-9226-372b9eaf185f
Q1239044	C001073	Q1239044-08b0e4bd-4f99-54ab-6825-f531ddb4becc
Q1239102	E000064	Q1239102-bb5c234c-4fd1-415d-57d2-318a3e68df3a
Q1239153	F000430	Q1239153-9ef11925-4772-0cef-58fe-cee56d8ebd05
Q1239374	N000102	Q1239374-5ec798f1-4cfd-4fdc-7900-3df19e99b177
Q1239590	Y000033	Q1239590-ca687af0-4aac-20c4-db36-fe3781f0bb10
Q1239957	A000076	Q1239957-7196beb1-41e2-ec99-21e2-fa902c4445eb
Q1240103	P000149	Q1240103-60a05b47-4bd1-a2fe-b129-82753d032d2e
Q1240121	M001138	Q1240121-b810b2f1-4fc3-f448-ec51-f402a5df82f3
Q1240224	P000604	Q1240224-5ddb7472-44ec-508d-4044-4b61fb5c3e44
Q1240457	R000249	Q1240457-91cf6280-40c6-f81a-f004-cfa91aac2cb3
Q1244777	B001026	Q1244777-5b350b42-4fa6-ea77-6d34-419f7e8372a9
Q1249126	P000546	Q1249126-03b680db-4bb7-d7a7-793a-3cda03486eeb
Q1249175	G000120	Q1249175-a2c66813-46fc-3768-10a4-20df1a63cb60
Q1251700	B000153	Q1251700-6c29d15f-40e9-aec4-b43a-7d00e7956269
Q1251707	B000403	Q1251707-fd196ffb-4c79-1684-8c8c-63a8d09cf1ac
Q1251831	O000164	Q1251831-f8f17ca2-431c-3f9c-7e9f-fa3939c37f99
Q1251997	A000214	Q1251997-3fdf242e-452a-3ccc-ad25-653b1f566edd
Q1252320	B000648	Q1252320-62106dc1-403f-d10c-44b6-3e8694f50ce2
Q1252873	F000128	Q1252873-d0b8146d-4aab-7519-60ff-9d33b0e4d592
Q1262258	B000078	Q1262258-177761a2-4f6e-7c73-6c78-74fa591002e4
Q1263385	N000019	Q1263385-fe581ea7-4c16-8dc0-d4a9-a4239673fd41
Q1268791	J000232	Q1268791-c5255b0e-4a89-950e-1451-c049b4551782
Q1271006	L000305	Q1271006-810f9471-4d8b-50ad-64c5-6b343c1a456d
Q1273067	S000016	Q1273067-074e5d0e-4031-b24d-20be-785cede4dfe4
Q1273477	S000303	Q1273477-8967af10-45a3-5958-6f21-a7c25e3da3bd
Q1274294	S001113	Q1274294-60a1fe6b-42de-9b92-b48b-304072fe9775
Q1277037	H001018	Q1277037-575cdf3d-4486-7089-9fd1-135b20cafb54
Q1277145	P000422	Q1277145-5a27a5b3-43db-bc38-410a-e214ae7c1f7a
Q1277177	C000618	Q1277177-58c9cd55-4b4c-3868-11be-e10d0953cceb
Q1280288	S000106	Q1280288-e37cba92-4555-0222-4e15-4b9c3a830b17
Q1281084	G000556	Q1281084-73ca24bc-450a-4225-a015-9938521a8d53
Q1282285	B000422	Q1282285-f4a3d8f8-4107-50c9-576d-539783e5b342
Q1282293	B000996	Q1282293-a70a12b9-4c59-1659-c59a-6f59f953ea08
Q1282337	F000059	Q1282337-1326c2ea-4c1d-5cff-e4e4-cb8d438e1304
Q1282411	M000133	Q1282411-e6d25fdd-4bb2-9a5f-b3b7-11229d44653d
Q1282450	P000099	Q1282450-ffcb6b43-4af2-9720-dff0-02b35886ae52
Q1282477	R000487	Q1282477-be6c7fea-418d-cecd-7cf8-e55a0113b733
Q1282486	S001151	Q1282486-ed3500b2-45fa-a487-eaaa-a76588f3a37a
Q1285613	A000355	Q1285613-5c6cd196-4e72-8f1c-7cd9-b7f1de1837e7
Q1286695	R000462	Q1286695-e642a7df-4f9e-7848-9267-fb0ad89b7233
Q1287554	D000030	Q1287554-49c525f1-4002-98d1-3b79-660292047e8c
Q1289889	C000537	Q1289889-848c4fbc-4cf3-5d01-7572-bc92130b649b
Q1289901	F000262	Q1289901-98a94356-4dbd-8a47-b064-a193c022d11c
Q1291489	P000171	Q1291489-fbf9fb0a-4899-e50d-042f-a4f251d0633b
Q1291728	B000600	Q1291728-e6d61cf8-4b63-6475-bc67-26834a491040
Q130024	I000055	Q130024-73b7af38-4860-626a-8243-b152c8d5beec
Q130079	W000793	Q130079-37d0098f-444c-a0b7-2b8f-fda94099dd87
Q1303518	S000601	Q1303518-5100f181-42f5-39fa-8847-2193a5029ebc
Q1305216	D000183	Q1305216-f3ff7cb6-4821-9ef5-1a25-e097000877d1
Q1306225	G000511	Q1306225-fe8f9fa9-416a-4b41-2229-f85228a1bf7f
Q1311758	N000009	Q1311758-59fee9a9-4575-04ab-f663-8c64d168fcd9
Q1312401	H000452	Q1312401-07c2d602-4595-fce7-9bed-48bef8de449a
Q1313130	E000184	Q1313130-50ccc111-4b18-ad8d-516d-fa95806cfb58
Q132071	S001157	Q132071-f2083260-427d-afd0-7655-46e4ee863514
Q13219122	L000556	Q13219122-7d0ac1ab-4aab-a1a7-05d5-bbfbe2bdbaa8
Q1322331	J000082	Q1322331-78f3357d-49b6-0d9c-5bf8-019750e0d92b
Q1322345	R000354	Q1322345-b3fcf377-49f8-5da8-32fa-c4f55e9b7232
Q132302	T000188	Q132302-e750ca05-40bb-b5cd-4c22-9dbaa20773f1
Q1323196	T000460	Q1323196-88536fb7-4302-5fc6-5852-7995145248af
Q1325628	R000495	Q1325628-730b0864-474a-0296-1a23-387e505b50d7
Q1326874	D000299	Q1326874-4f52a1d6-423c-af9a-9a03-2f99741ddf8e
Q1329618	E000179	Q1329618-267b4f37-41e3-61db-f66a-f87790ec11c3
Q1332310	L000265	Q1332310-1e46333b-45ab-0be7-0288-daeddfb6ff19
Q1334578	S000096	Q1334578-0dd40174-4c86-8df4-533e-2e31b4a23810
Q1334654	C001061	Q1334654-07e8dc2d-4eb8-fa6e-f00e-3ee9002958ed
Q1335684	S000097	Q1335684-3378537a-4591-9d91-8768-65779aba805b
Q1337459	M000312	Q1337459-57b9bd51-4eab-a309-c662-b0f1f606c2bc
Q1337643	B000063	Q1337643-37c9db4f-4cd0-3b62-2d86-e62127d591bc
Q1337736	M000933	Q1337736-21fafd66-47c9-66d2-e7f4-61430f1d92ac
Q1340268	G000559	Q1340268-2fbcf256-4b21-85b1-090c-4ff0fb9d2173
Q134035	D000619	Q134035-8866bc22-4482-7e5e-143c-3c8c51b9c426
Q13420124	C001100	Q13420124-e3deb3a1-473d-aecf-d6d2-ea539cc3ee41
Q1344200	D000482	Q1344200-7590fca3-4406-752f-45e8-99ed0511fda7
Q1344425	F000442	Q1344425-e697982c-4aa5-6bad-c133-138910054586
Q1344689	D000429	Q1344689-15762b7e-496c-2ae5-2a51-dfc2f53a8e50
Q1344707	B001236	Q1344707-34049e02-47f2-91f2-04f8-1ab786009b59
Q1344743	M001166	Q1344743-50c036e1-430e-af7f-3005-306ef07abdbe
Q1344755	B001244	Q1344755-8e861894-42ec-7747-b762-b8ec2fdba4fa
Q1345201	J000013	Q1345201-28026f14-418e-26fb-12c7-5caabfd900f9
Q134549	K000105	Q134549-b0ca630a-42d0-8b97-81de-a8eb455008a1
Q1345537	R000566	Q1345537-655e4703-4712-02df-54f5-80107e3f9c4d
Q1345855	C000100	Q1345855-2331ad48-42e9-6b90-a4b3-d481c2bd95ac
Q13475242	E000295	Q13475242-7748f8ac-402b-bf7a-a32b-132711a6fe99
Q1347844	U000002	Q1347844-6bd66092-499f-831c-a6bb-af491f3b8670
Q1350330	M000669	Q1350330-4eb9b986-48cb-7497-2ba8-50d138f56c8a
Q1353949	R000004	Q1353949-2b98364f-466f-48c1-950d-74c90ac50306
Q13562231	P000619	Q13562231-E027CB28-7798-421D-8076-445BB8AFF699
Q13562293	T000487	Q13562293-7E141426-ABBF-4800-94D1-174A99109E41
Q13562359	P000617	Q13562359-3F5CFA5B-9B95-47BB-89DC-F7A60D137E22
Q13562489	G000587	Q13562489-268beeee-42ec-10de-0a07-bca6560f88c7
Q1356373	I000047	Q1356373-bd9686ca-45af-f1ed-dadb-2ea838662caa
Q1356917	K000309	Q1356917-c14c1349-4748-6176-44c4-3f08585bea71
Q1359158	W000428	Q1359158-a9b8b140-40dc-9ca6-b455-2b4b557e800c
Q1363468	D000294	Q1363468-c72ce195-4e2d-d9dd-495c-e97835be4bdf
Q1363487	K000374	Q1363487-276d00f2-43da-0509-e37d-3301132f611a
Q1365787	M000934	Q1365787-c7e54b95-4782-1f20-8719-7b77f375d3b2
Q1366620	A000017	Q1366620-3f8d21e7-40a1-836c-780a-cf6ca886f545
Q1368315	B000013	Q1368315-078f8b8f-438d-d1a8-7f7b-e2ff3114774b
Q1368405	M001176	Q1368405-e772b31d-4f57-03e4-ee8f-3d1fa9d2406f
Q1368417	H000528	Q1368417-eb932636-49d6-20bb-8876-adae98435afb
Q1368460	C000868	Q1368460-d25f3c65-4af5-50d6-c71f-779d96643b38
Q1370968	C000714	Q1370968-a826cce2-4035-5ec2-c449-676f01b282f1
Q1372206	J000101	Q1372206-dab8ebdb-46f3-5dbf-fb77-0e9680448f4a
Q1373548	T000469	Q1373548-4f359531-496d-09db-479a-e2e25cce72ef
Q138050	P000348	Q138050-3d369edc-4373-d3d9-8d2f-bb0cd617c03a
Q1382002	D000360	Q1382002-103e73a7-4482-e44c-9f17-79c85c9d887a
Q1385199	C000312	Q1385199-3e7a5343-429f-7c54-6fa4-f2ac6c9e22a7
Q1385418	L000428	Q1385418-7d98c2d1-4fe5-62b2-5a76-3ddb8efdafba
Q1385763	N000081	Q1385763-46bf5c21-4542-a0c5-984d-d6282e5f35c0
Q1386420	K000110	Q1386420-fbd50cb5-41c9-645c-f050-0b17c57a86b5
Q1386836	J000072	Q1386836-98272461-4518-cf4e-7df2-8304865e946f
Q1387561	H000302	Q1387561-21471e46-4e62-27a0-7137-37bf677c95f4
Q1387868	S001180	Q1387868-07134d3b-4534-a7e7-662c-1d1972dafdad
Q1390725	D000359	Q1390725-1e4474d0-49a4-6859-9fc6-5414175e9be4
Q1391319	H000317	Q1391319-15807f80-4cee-079f-f93f-552a589e5f52
Q139136	W000801	Q139136-5a776e6e-4a02-9923-8b19-c4dfb816539d
Q139389	W000119	Q139389-493e83c5-490c-23e8-0586-0d75c7cb5eed
Q1395649	M001152	Q1395649-19ba0e7c-4285-8384-a5d2-d06ab72a6962
Q1397290	L000559	Q1397290-0d7d35d3-4d66-6c0e-7cfe-46de49c73101
Q1397303	F000448	Q1397303-d0078685-4646-ccb0-2f3d-328666935310
Q1397331	F000449	Q1397331-e965130f-48aa-896e-4769-8aed937b2712
Q1397359	W000791	Q1397359-295eb22d-4e8b-39a6-695a-f088a76b7426
Q139887	S001173	Q139887-893054f6-4eb7-6e5b-8de0-549c2a108a27
Q1400332	E000218	Q1400332-529686bd-40bb-e29b-7622-7365e561272c
Q1400609	R000460	Q1400609-51764e2d-4fbb-7b93-906c-b8678dfd6371
Q1404866	L000558	Q1404866-a203abaf-4cbc-5573-6179-0f80c3d14e11
Q1406115	H001039	Q1406115-7dc5fd7b-4af7-1b26-3e99-c336b66c201c
Q1406540	S000762	Q1406540-6de80ceb-44e6-261a-156d-e438f9c35d82
Q1406773	F000437	Q1406773-c462cad5-4e89-feed-ea87-75713a3b82f5
Q1409940	B000408	Q1409940-16c0fc75-4ccd-fc75-e798-a8ddf788b6f9
Q1414790	H000390	Q1414790-e056876b-43a8-521b-f34c-75b630b58df5
Q1415243	P000591	Q1415243-7b35b1f7-4240-95f8-4a79-3f40c1fd9a1c
Q1416536	M000207	Q1416536-26dce75a-40f5-012e-19fe-9f7716486ecf
Q141670	E000226	Q141670-1084d500-461b-03d3-05e7-60bb6deccd45
Q1424689	L000225	Q1424689-82e3cbfd-4f33-e62c-5c34-1e932f302710
Q1424754	B000617	Q1424754-010b7aae-44b0-ef56-6f99-0b961d287a60
Q1427943	C001082	Q1427943-05981f3f-4a89-23a0-3d23-e0d7773367c5
Q1428544	B000024	Q1428544-25125808-496a-6d45-2708-48992e5198a2
Q1430393	S000718	Q1430393-73345367-4c5d-2725-9c30-07471d5f9f2e
Q1431761	K000376	Q1431761-add6793d-4f60-4f38-9dc0-5e4b31a02cb1
Q1432143	B000208	Q1432143-fd6198c2-4cbf-9a30-a806-8e7080b52053
Q1439421	B001297	Q1439421-ff3fa847-4ba7-9719-8343-9fdc24079009
Q144226	A000365	Q144226-4ec61499-4c56-d536-9783-26f211ab6431
Q1442909	B001238	Q1442909-a04e09e5-4f5b-fa85-f27a-a2ee0f9140bb
Q1443706	C000589	Q1443706-0b7e4db1-44a8-362a-818a-4580b0fa0e29
Q1443758	M000342	Q1443758-aa24d6ca-42ae-36c2-1616-79a03eaa561c
Q1444036	R000252	Q1444036-3b6804f0-406e-463a-541e-67673d68f8c3
Q1444483	W000672	Q1444483-f7d8179f-4880-8709-8d82-56f5a7a2ec98
Q1445681	B001182	Q1445681-84cba764-4429-db22-9ed4-d5958e8b603a
Q1451920	S000409	Q1451920-ed6e3698-446a-b4a1-b69c-50b977bbaa8f
Q1464697	N000015	Q1464697-dd0df058-4d53-5a8b-b8fb-0ceb4bd343c0
Q1470575	B000880	Q1470575-6e2eab0b-43ec-c1fa-e3e1-d4c6c6dc9290
Q1482569	M000527	Q1482569-b082a440-4744-4608-a919-4d942fa03161
Q1484335	W000406	Q1484335-6ff930f9-4408-43af-657a-5198401e4917
Q1485805	H000444	Q1485805-cd37f652-4a86-3918-6319-75d6eeacfe56
Q1494854	F000348	Q1494854-944ea85c-44a4-a687-8cb5-866a5bcf2e16
Q1494930	P000595	Q1494930-13a2e0e5-4e15-c41e-b46c-23a35abbf78a
Q1497921	T000184	Q1497921-03ee5086-4dab-60da-f9f8-18b39141d144
Q1501277	M000264	Q1501277-9c42e755-4c0e-9094-53d8-f6212cbe5e69
Q1501454	T000075	Q1501454-833f93ab-41cc-ccc0-f00e-f49b68018480
Q1507018	B000918	Q1507018-e83aca16-4195-e4fb-0cd2-2d3b94e18b1f
Q1507259	D000043	Q1507259-f93bc13e-4b4c-9bc6-d2c2-204faa2f1444
Q1508429	C000919	Q1508429-53cf4699-4083-8fce-12ad-f541fd3e4a68
Q1514859	C001078	Q1514859-249af1a0-49cd-ca47-7fa6-74fac28a737a
Q1514925	S001040	Q1514925-47813e8e-4c8b-6cd5-38bc-e6b9c9197e37
Q1516680	M000477	Q1516680-47d3833f-45b6-d25b-07c7-a3b070da1dab
Q1517351	R000386	Q1517351-159bcc71-4c47-60d0-af6f-d654405bc411
Q151891	B000518	Q151891-12833754-46ef-feac-9dbe-e8f339ea2ba1
Q1521384	R000592	Q1521384-20e21d49-4946-c99a-e500-9d762bb42aaa
Q1523824	G000536	Q1523824-c85a1cfc-4520-f474-c6df-a2c117ab6fb0
Q1524616	L000417	Q1524616-607efccf-45af-e68b-a885-008530711ec3
Q15257	P000583	Q15257-799a0613-4a0d-e61c-f532-08f87bf2b62e
Q1525924	B000575	Q1525924-67fc303b-4a0c-4f87-63d3-b629a4672503
Q1527673	B001156	Q1527673-66ad8618-4afb-443c-b5af-eb854e8905e8
Q1529885	H000652	Q1529885-e9decc91-4d60-3815-20bf-5e76ef8fb206
Q1530283	B000605	Q1530283-8db02485-4362-523a-3fd0-61ffe7202ab5
Q15304910	M001192	Q15304910-088a7e59-4a29-49a4-a933-ba2c3574e310
Q1531081	A000189	Q1531081-69acbaf9-44aa-9cce-60d8-18ed876f3ea4
Q1531120	T000467	Q1531120-ccaebc57-4efb-97de-3755-2e4e48bdfbf3
Q1532078	L000508	Q1532078-332e8754-425f-f54a-7b14-ee863db3962b
Q1534990	B001036	Q1534990-f8c34986-4800-2df2-0d34-f0fc77e97e6a
Q154049	F000257	Q154049-7ba25763-4bcc-78cc-5d22-112f850a7a62
